Date,AAPL,GLD,GOOGL,JNJ,JPM,MSFT,NVDA,PG,QQQ,SPY,TLT,TSLA,VNQ,WMT,XOM
2020-04-30,70.98968505859375,158.8000030517578,66.78303527832031,126.86148071289062,81.73719787597656,170.23280334472656,7.278461933135986,101.29910278320312,211.41738891601562,267.0213317871094,139.06393432617188,52.12533187866211,60.481422424316406,37.250396728515625,35.44022750854492
2020-05-01,69.84680938720703,159.77999877929688,65.32608032226562,125.3818359375,79.59474182128906,165.82521057128906,7.0418901443481445,100.39669799804688,205.4585723876953,259.9523010253906,140.25473022460938,46.75466537475586,58.439144134521484,37.67024612426758,32.90060043334961
2020-05-04,70.83506774902344,160.33999633789062,65.60279083251953,125.36493682861328,78.64729309082031,169.88128662109375,7.253808975219727,99.49430847167969,207.85369873046875,260.6692810058594,139.59498596191406,50.74599838256836,58.153053283691406,37.9092903137207,34.22761535644531
2020-05-05,71.8982162475586,161.02000427246094,66.89808654785156,126.40496063232422,78.52779388427734,171.70510864257812,7.314820289611816,99.70057678222656,210.21014404296875,263.07769775390625,138.7014617919922,51.2140007019043,58.439144134521484,38.224945068359375,34.189483642578125
2020-05-06,72.63999938964844,158.9499969482422,66.72006225585938,125.20428466796875,77.05110931396484,173.3959503173828,7.415672779083252,97.19969177246094,211.5042266845703,261.2943115234375,136.4633331298828,52.172000885009766,57.390201568603516,37.78670883178711,33.548851013183594
2020-05-07,73.39144897460938,161.38999938964844,67.90277099609375,124.78997802734375,77.85345458984375,174.40286254882812,7.591982364654541,96.40042114257812,214.22775268554688,264.4473571777344,138.74319458007812,52.00266647338867,58.20869445800781,37.51890182495117,33.73952102661133
2020-05-08,75.1383056640625,160.4199981689453,68.64961242675781,125.728515625,79.1252670288086,175.42868041992188,7.781989097595215,99.64900207519531,217.16371154785156,268.8229675292969,136.93939208984375,54.62799835205078,59.591400146484375,37.842105865478516,35.219058990478516
2020-05-11,76.32061767578125,159.4199981689453,69.60420989990234,126.07516479492188,76.79505920410156,177.38555908203125,8.034003257751465,99.0989761352539,219.10491943359375,268.8781433105469,135.8704833984375,54.08599853515625,58.72523498535156,38.066802978515625,34.88349914550781
2020-05-12,75.44842529296875,160.0399932861328,68.19536590576172,124.40950012207031,74.28556060791016,173.36746215820312,7.772026538848877,98.44584655761719,214.5175018310547,263.5190124511719,137.2650909423828,53.96066665649414,56.05517578125,38.100669860839844,34.3004150390625
2020-05-13,74.53742980957031,161.5800018310547,66.8638687133789,124.40103912353516,71.72489929199219,170.74571228027344,7.749615669250488,97.90438842773438,211.83262634277344,258.8583984375,138.2254180908203,52.73066711425781,54.69632339477539,38.07911682128906,32.59783172607422
