Date,AAPL,MSFT,NVDA,SPY,TSLA
2019-07-10,48.65785217285156,129.71316528320312,3.9766156673431396,270.30657958984375,15.928000450134277
2019-07-11,48.30350875854492,130.23065185546875,4.131148815155029,270.9403076171875,15.90666675567627
2019-07-12,48.67461395263672,130.70115661621094,4.164192199707031,272.15325927734375,16.338666915893555
2019-07-15,49.13191223144531,130.70115661621094,4.155745029449463,272.2437744140625,16.899999618530273
2019-07-16,48.96192169189453,128.98861694335938,4.151024341583252,271.3656921386719,16.825332641601562
2019-07-17,48.68659210205078,128.22647094726562,4.216367244720459,269.5191345214844,16.99066734313965
2019-07-18,49.239654541015625,128.3675537109375,4.228042125701904,270.5057067871094,16.902666091918945
2019-07-19,48.504634857177734,128.55575561523438,4.184813022613525,269.0030822753906,17.211999893188477
2019-07-22,49.61315155029297,130.25892639160156,4.2563652992248535,269.66387939453125,17.045333862304688
2019-07-23,50.001007080078125,131.0681610107422,4.364191055297852,271.59197998046875,17.344667434692383
2019-07-24,49.9603157043457,132.4137420654297,4.438723087310791,272.86846923828125,17.658666610717773
2019-07-25,49.56526565551758,131.91500854492188,4.307545185089111,271.5648498535156,15.254667282104492
2019-07-26,49.737648010253906,132.99708557128906,4.349532127380371,273.3844299316406,15.202667236328125
2019-07-29,50.202125549316406,132.70545959472656,4.343320846557617,272.8864440917969,15.718000411987305
2019-07-30,49.986656188964844,132.06561279296875,4.358972549438477,272.2165832519531,16.150667190551758
2019-07-31,51.006595611572266,128.22647094726562,4.191769123077393,269.2384033203125,16.107332229614258
2019-08-01,49.90284729003906,129.91075134277344,4.0973615646362305,266.8939514160156,15.59000015258789
2019-08-02,48.84700393676758,128.81924438476562,4.004689693450928,264.8844299316406,15.62266731262207
2019-08-05,46.28997039794922,124.40608978271484,3.746307134628296,256.9185485839844,15.221332550048828
2019-08-06,47.16625213623047,126.73968505859375,3.785064697265625,260.5212707519531,15.383333206176758
2019-08-07,47.65468215942383,127.29485321044922,3.8233253955841064,260.6750793457031,15.561332702636719
2019-08-08,48.70574188232422,130.69178771972656,3.9318959712982178,265.78961181640625,15.886667251586914
2019-08-09,48.30438995361328,129.5814208984375,3.8305306434631348,263.9792175292969,15.667332649230957
2019-08-12,48.18182373046875,127.77471923828125,3.762704849243164,260.7656555175781,15.267333030700684
2019-08-13,50.22223663330078,130.41891479492188,3.8769893646240234,264.8210144042969,15.666666984558105
2019-08-14,48.72737121582031,126.49140167236328,3.728419065475464,256.9908447265625,14.641332626342773
2019-08-15,48.48463821411133,126.20813751220703,3.69612193107605,257.6698303222656,14.37600040435791
2019-08-16,49.628604888916016,128.52122497558594,3.964193820953369,261.47174072265625,14.662667274475098
2019-08-19,50.55388259887695,130.67381286621094,4.242948532104492,264.621826171875,15.121999740600586
2019-08-20,50.55629348754883,129.5880584716797,4.170652866363525,262.59423828125,15.057332992553711
2019-08-21,51.104251861572266,131.0325469970703,4.254128456115723,264.73052978515625,14.722000122070312
2019-08-22,51.060997009277344,130.07894897460938,4.260339736938477,264.6490173339844,14.8100004196167
2019-08-23,48.700927734375,125.93439483642578,4.0357465744018555,257.8509216308594,14.09333324432373
2019-08-26,49.62620544433594,127.87919616699219,4.110527992248535,260.7022399902344,14.333333015441895
2019-08-27,49.06623077392578,128.15301513671875,4.019846439361572,259.6793518066406,14.272000312805176
2019-08-28,49.395503997802734,127.98308563232422,4.009401321411133,261.50799560546875,14.37266731262207
2019-08-29,50.23184585571289,130.39999389648438,4.153143882751465,264.84820556640625,14.780667304992676
2019-08-30,50.16696548461914,130.154541015625,4.165826320648193,264.73052978515625,15.040666580200195
2019-09-03,49.43634796142578,128.43626403808594,4.082764148712158,263.18255615234375,15.000666618347168
2019-09-04,50.27511978149414,129.9374542236328,4.196913719177246,266.16973876953125,14.711999893188477
2019-09-05,51.2580680847168,132.2221221923828,4.469977855682373,269.5915832519531,15.305333137512207
2019-09-06,51.25326156616211,131.32522583007812,4.442870140075684,269.79974365234375,15.16333293914795
2019-09-09,51.47195816040039,129.83349609375,4.488876819610596,269.93548583984375,15.452667236328125
